Id,RAKE_Word_Scores
438342,"{'dog': 12.182, 'year': 4.091, 'unhealthy': 4.091, 'product': 4.091, 'love': 4.091, 'food': 4.091, 'feed': 4.091, 'dogs': 4.091, 'contain': 4.091, 'anything': 4.091, 'healthy': 4.0}"
404303,"{'cookie': 16.13, 'use': 4.043, 'sustainable': 4.043, 'profit': 4.043, 'possible': 4.043, 'pesticide': 4.043, 'organic': 4.043, 'newman': 4.043, 'like': 4.043, 'grown': 4.043, 'great': 4.043, 'go': 4.043, 'free': 4.043, 'crust': 4.043, 'cooky': 4.043, 'chocolate': 12.13, 'cheesecake': 4.043, 'charity': 4.043, 'best': 4.043, 'method': 4.0}"
511497,"{'glad': 8.042, 'two': 4.042, 'taste': 4.042, 'source': 4.042, 'soup': 4.042, 'saturday': 4.042, 'sapporo': 4.042, 'receive': 4.042, 'order': 4.042, 'noodle': 12.125, 'night': 4.042, 'monday': 4.042, 'ichiban': 4.042, 'great': 8.042, 'flavor': 4.042, 'find': 4.042, 'course': 4.042, 'condition': 4.042, 'chicken': 4.042, 'case': 4.042, 'buy': 4.042, 'arrive': 4.042}"
105884,"{'wonderfully': 8.083, 'touch': 4.083, 'texture': 4.083, 'sweet': 4.083, 'smoothy': 4.083, 'smooth': 4.083, 'right': 4.083, 'plain': 4.083, 'ole': 4.083, 'great': 4.083, 'exotic': 4.083, 'dish': 4.083, 'toast': 4.0}"
297456,"{'suppose': 8.125, 'recommend': 4.125, 'ml': 8.25, 'happy': 4.125, 'expensive': 4.125, 'bottle': 4.125, 'anybody': 4.125, 'purchase': 4.0}"
28218,"{'taste': 8.083, 'small': 4.083, 'side': 4.083, 'shipment': 4.083, 'matter': 4.083, 'love': 4.083, 'great': 4.083, 'fast': 4.083, 'family': 4.083, 'entire': 4.083, 'come': 4.083, 'bean': 4.083, 'u': 4.0}"
501072,"{'sad': 8.053, 'tuna': 12.158, 'thailand': 8.105, 'test': 4.053, 'taste': 4.053, 'say': 4.053, 'order': 4.053, 'moist': 4.053, 'longer': 4.053, 'italy': 4.053, 'italian': 4.053, 'flavorful': 4.053, 'dry': 4.053, 'comparison': 8.053, 'bland': 4.053, 'advertised': 4.053}"
62126,"{'previous': 8.02, 'wonderful': 4.02, 'traditional': 4.02, 'tolerate': 4.02, 'tea': 40.2, 'superb': 4.02, 'summer': 4.02, 'strong': 4.02, 'state': 4.02, 'stash': 4.02, 'reviewer': 4.02, 'result': 4.02, 'recommend': 4.02, 'really': 4.02, 'peach': 16.08, 'one': 4.02, 'never': 4.02, 'ice': 4.02, 'hint': 4.02, 'highly': 4.02, 'herbal': 4.02, 'genuine': 4.02, 'fruitty': 4.02, 'flavor': 8.04, 'end': 4.02, 'drinker': 4.02, 'darjeeling': 4.02, 'could': 4.02, 'brew': 4.02, 'black': 12.06, 'base': 4.02, 'balance': 4.02, 'bag': 8.04, 'always': 4.02, 'product': 4.0}"
370327,"{'try': 8.038, 'yummy': 4.038, 'taste': 8.077, 'sour': 4.038, 'sauce': 8.038, 'really': 4.038, 'please': 4.038, 'others': 4.038, 'one': 4.038, 'noodle': 4.038, 'need': 4.038, 'minimize': 4.038, 'meat': 8.077, 'like': 4.038, 'improve': 4.038, 'flavor': 4.038, 'chun': 4.038, 'awful': 4.038, 'anything': 4.038, 'annie': 4.038, 'amount': 4.038, 'alter': 4.038, 'add': 8.077}"
82589,"{'like': 8.059, 'watermelon': 4.059, 'taste': 4.059, 'sensation': 4.059, 'much': 4.059, 'minute': 4.059, 'less': 4.059, 'last': 4.059, 'gum': 8.118, 'fruit': 4.059, 'flavor': 16.176, 'flat': 4.059, 'extra': 4.059, 'couple': 4.059}"
486323,"{'order': 8.062, 'wild': 4.062, 'well': 4.062, 'training': 4.062, 'quickly': 4.062, 'plant': 8.125, 'perfect': 4.062, 'little': 4.062, 'hirt': 4.062, 'happy': 4.062, 'greenhouse': 4.062, 'establish': 4.062, 'condition': 4.062, 'bit': 4.062, 'arrive': 4.062, 'bonsai': 4.0}"
387809,"{'crab': 36.17, 'use': 4.021, 'thing': 4.021, 'tender': 4.021, 'sweet': 4.021, 'superior': 4.021, 'stuff': 4.021, 'store': 8.043, 'stand': 4.021, 'skimp': 4.021, 'real': 4.021, 'perfect': 4.021, 'oscar': 4.021, 'next': 4.021, 'meat': 20.106, 'meal': 4.021, 'make': 4.021, 'love': 4.021, 'imitation': 4.021, 'grocery': 4.021, 'frozen': 4.021, 'fresh': 4.021, 'find': 4.021, 'filet': 4.021, 'disappoint': 4.021, 'cook': 8.043, 'cake': 16.085, 'buy': 4.021, 'best': 4.021, 'anything': 4.021, 'alone': 4.021, 'yet': 4.0}"
543747,"{'product': 24.05, 'zipfizz': 4.01, 'would': 4.01, 'way': 4.01, 'water': 12.03, 'vitaminsthis': 4.01, 'used': 4.01, 'two': 4.01, 'turn': 4.01, 'tasted': 4.01, 'surprise': 4.01, 'suppose': 4.01, 'starbucks': 4.01, 'squirt': 4.01, 'squeeze': 12.03, 'silvera': 4.01, 'side': 4.01, 'serving': 16.04, 'serve': 8.02, 'seem': 4.01, 'saw': 4.01, 'roughly': 4.01, 'review': 4.01, 'replacement': 8.02, 'red': 4.01, 'recommend': 4.01, 'really': 4.01, 'read': 4.01, 'rate': 4.01, 'problem': 4.01, 'pleasantly': 4.01, 'perhaps': 4.01, 'organic': 4.01, 'one': 4.01, 'odd': 4.01, 'negative': 4.01, 'mixture': 4.01, 'medium': 4.01, 'measure': 4.01, 'make': 4.01, 'low': 4.01, 'look': 4.01, 'line': 4.01, 'like': 4.01, 'last': 4.01, 'induce': 4.01, 'imho': 4.01, 'heap': 4.01, 'head': 4.01, 'hard': 4.01, 'good': 4.01, 'go': 4.01, 'glass': 4.01, 'give': 4.01, 'four': 8.02, 'flinstone': 4.01, 'flavor': 4.01, 'expectation': 4.01, 'example': 4.01, 'enough': 4.01, 'energy': 16.04, 'drip': 4.01, 'drinka': 4.01, 'drink': 12.03, 'dose': 4.01, 'diet': 4.01, 'decent': 4.01, 'coke': 4.01, 'centrum': 4.01, 'category': 4.01, 'caffeine': 8.02, 'bull': 4.01, 'bottled': 4.01, 'bottle': 8.02, 'bad': 4.01, 'another': 4.01, 'amount': 4.01, 'alertness': 4.01, 'actually': 4.01, '40mg': 4.01, 'coffee': 4.0}"
434600,"{'love': 8.059, 'wanted': 4.059, 'version': 4.059, 'trick': 4.059, 'syrup': 4.059, 'product': 4.059, 'make': 4.059, 'long': 4.059, 'last': 4.059, 'huge': 4.059, 'home': 4.059, 'dunkin': 4.059, 'donuts': 4.059, 'cream': 4.059, 'coffee': 4.059, 'coconut': 4.059, 'bottle': 4.059, 'time': 4.0}"
90996,"{'decide': 8.032, 'would': 8.065, 'well': 4.032, 'tea': 12.097, 'taste': 4.032, 'switch': 4.032, 'sweetness': 4.032, 'super': 4.032, 'sugar': 4.032, 'strong': 4.032, 'soda': 4.032, 'really': 4.032, 'pick': 8.032, 'packet': 4.032, 'one': 8.065, 'miss': 4.032, 'know': 4.032, 'job': 4.032, 'instead': 4.032, 'healthier': 4.032, 'guess': 4.032, 'green': 4.032, 'every': 4.032, 'drink': 4.032, 'day': 4.032, 'cup': 4.032, 'add': 4.032}"
566463,"{'purpose': 8.011, 'world': 4.011, 'whether': 4.011, 'wheat': 4.011, 'well': 4.011, 'way': 4.011, 'versus': 4.011, 'veggie': 4.011, 'vegetable': 8.021, 'variant': 4.011, 'unprocessed': 4.011, 'top': 8.021, 'taste': 4.011, 'sure': 4.011, 'state': 4.011, 'slight': 4.011, 'seem': 4.011, 'say': 8.021, 'runnin': 4.011, 'room': 4.011, 'real': 4.011, 'rat': 4.011, 'product': 12.032, 'process': 12.032, 'possible': 4.011, 'portion': 4.011, 'phase': 4.011, 'percent': 4.011, 'pasta': 4.011, 'parent': 4.011, 'often': 4.011, 'observe': 4.011, 'noodly': 4.011, 'nail': 4.011, 'mine': 8.021, 'milk': 4.011, 'macaroni': 4.011, 'mac': 8.021, 'local': 4.011, 'like': 16.043, 'laboratory': 4.011, 'know': 4.011, 'kid': 4.011, 'ingest': 4.011, 'hence': 4.011, 'heavily': 12.032, 'healthier': 4.011, 'health': 4.011, 'get': 4.011, 'fresh': 4.011, 'food': 4.011, 'farm': 4.011, 'far': 4.011, 'expose': 4.011, 'employee': 4.011, 'eliminate': 4.011, 'eat': 4.011, 'early': 4.011, 'disguise': 4.011, 'convince': 4.011, 'confusion': 4.011, 'completely': 4.011, 'combine': 4.011, 'combination': 4.011, 'child': 4.011, 'cheese': 16.043, 'cauliflower': 16.043, 'butter': 4.011, 'boil': 4.011, 'benefit': 4.011, 'aroma': 4.011, 'appear': 4.011, 'actual': 8.021, 'foot': 4.0}"
415065,"{'flavor': 16.071, 'yet': 4.036, 'whitemint': 4.036, 'throw': 4.036, 'sweet': 4.036, 'surprise': 4.036, 'still': 4.036, 'something': 4.036, 'say': 8.071, 'refresh': 4.036, 'perfect': 8.071, 'one': 4.036, 'minty': 4.036, 'mild': 4.036, 'make': 4.036, 'lose': 4.036, 'long': 4.036, 'gum': 8.071, 'give': 4.036, 'friend': 4.036, 'eat': 4.036, 'delicious': 4.036, 'buy': 4.036, 'balance': 4.036}"
41558,"{'treat': 12.133, 'wag': 4.067, 'take': 4.067, 'right': 4.067, 'minute': 4.067, 'keep': 4.067, 'glad': 4.067, 'finish': 4.067, 'dog': 8.133, 'carry': 4.067, 'bring': 4.067, 'always': 4.067, '10b': 4.067, 'stock': 4.0}"
528543,"{'bottle': 8.006, 'without': 8.011, 'wheat': 4.006, 'wax': 4.006, 'wall': 4.006, 'unlike': 4.006, 'treatment': 4.006, 'traction': 4.006, 'total': 4.006, 'top': 4.006, 'tip': 4.006, 'time': 4.006, 'throw': 4.006, 'think': 4.006, 'testingin': 4.006, 'test': 4.006, 'syrup': 8.011, 'surface': 4.006, 'sugar': 8.011, 'strange': 4.006, 'stop': 4.006, 'sticky': 4.006, 'starch': 4.006, 'standard': 4.006, 'spin': 4.006, 'speed': 4.006, 'soft': 4.006, 'sodium': 4.006, 'slightly': 4.006, 'similar': 4.006, 'shape': 4.006, 'several': 4.006, 'sensation': 4.006, 'science': 4.006, 'scale': 8.011, 'rom': 4.006, 'research': 8.011, 'register': 4.006, 'recommend': 4.006, 'rather': 8.011, 'protein': 8.011, 'property': 4.006, 'programming': 4.006, 'product': 16.022, 'prior': 4.006, 'pleasure': 4.006, 'place': 4.006, 'piece': 12.017, 'ounce': 4.006, 'others': 4.006, 'ole': 4.006, 'old': 4.006, 'oil': 4.006, 'occur': 4.006, 'nutrition': 4.006, 'nerdy': 4.006, 'naturally': 4.006, 'natural': 4.006, 'mouth': 4.006, 'monitor': 4.006, 'milk': 4.006, 'manager': 4.006, 'make': 4.006, 'long': 4.006, 'like': 8.011, 'last': 4.006, 'kick': 4.006, 'interest': 4.006, 'intake': 4.006, 'institute': 4.006, 'ingredient': 4.006, 'hand': 4.006, 'gummy': 8.011, 'gummi': 8.011, 'guess': 4.006, 'gram': 4.006, 'gluten': 8.011, 'give': 8.011, 'generous': 4.006, 'gelatin': 4.006, 'free': 8.011, 'fractionate': 4.006, 'food': 4.006, 'follow': 8.011, 'fly': 4.006, 'flavor': 4.006, 'fda': 4.006, 'fat': 4.006, 'fall': 4.006, 'expiration': 4.006, 'exhibit': 4.006, 'exactly': 4.006, 'enough': 4.006, 'eliminates': 4.006, 'drink': 4.006, 'door': 4.006, 'distinctive': 4.006, 'discover': 4.006, 'diet': 8.011, 'dextrose': 4.006, 'desks': 4.006, 'date': 4.006, 'dark': 4.006, 'crave': 4.006, 'coworkers': 4.006, 'corn': 4.006, 'computer': 4.006, 'cola': 8.011, 'coke': 8.011, 'coconut': 4.006, 'coatingeach': 4.006, 'clear': 4.006, 'citric': 4.006, 'chewy': 4.006, 'chew': 8.011, 'characteristicsbought': 4.006, 'cd': 4.006, 'casein': 8.011, 'case': 4.006, 'carnauba': 4.006, 'carbohydrate': 4.006, 'caramel': 4.006, 'candy': 16.022, 'calorie': 4.006, 'brown': 4.006, 'break': 4.006, 'bouncing': 4.006, 'bottom': 4.006, 'book': 4.006, 'bite': 4.006, 'beeswax': 4.006, 'bear': 4.006, 'barley': 4.006, 'bag': 12.017, 'autism': 8.011, 'attempt': 4.006, 'artificial': 4.006, 'approve': 4.006, 'approval': 4.006, 'amount': 4.006, 'among': 4.006, 'amaze': 4.006, 'alarm': 4.006, 'acid': 4.006, 'abruptly': 4.006, '3gthis': 4.006, '34g': 4.006, '0g': 8.011, 'condition': 4.0}"
36402,"{'want': 8.067, 'take': 4.067, 'preparation': 4.067, 'pre': 4.067, 'nutritious': 4.067, 'noodle': 8.133, 'mixed': 4.067, 'like': 4.067, 'form': 4.067, 'find': 4.067, 'fill': 4.067, 'expect': 4.067, 'clump': 4.067, 'badly': 4.067, 'sauce': 4.0}"
272569,"{'nothing': 8.091, 'wrong': 4.091, 'really': 4.091, 'particularly': 4.091, 'palet': 4.091, 'others': 4.091, 'like': 4.091, 'k': 4.091, 'flavor': 4.091, 'different': 4.091, 'cup': 4.091, 'may': 4.0}"
422579,"{'discover': 8.038, 'u': 4.038, 'think': 4.038, 'take': 4.038, 'ship': 4.038, 'school': 4.038, 'portion': 4.038, 'pop': 4.038, 'picnic': 4.038, 'parent': 4.038, 'oz': 4.038, 'love': 4.038, 'like': 4.038, 'kid': 4.038, 'juice': 4.038, 'ingredient': 4.038, 'grader': 4.038, 'fool': 4.038, 'drink': 8.077, 'case': 4.038, 'carbonation': 4.038, 'camp': 4.038, 'buy': 4.038, 'auto': 4.038, '1st': 4.038, 'sure': 4.0}"
282893,"{'follow': 8.048, 'use': 4.048, 'try': 4.048, 'time': 4.048, 'taste': 4.048, 'store': 4.048, 'service': 4.048, 'review': 4.048, 'regard': 4.048, 'product': 4.048, 'perfect': 4.048, 'next': 4.048, 'keep': 4.048, 'healthy': 4.048, 'great': 4.048, 'gift': 4.048, 'flavor': 4.048, 'cheese': 4.048, 'basket': 4.048, 'bad': 4.048, 'amazon': 4.048, 'aw': 4.0}"
265514,"{'love': 8.056, 'together': 4.056, 'organic': 4.056, 'nut': 4.056, 'like': 4.056, 'least': 4.056, 'heath': 4.056, 'hard': 4.056, 'good': 4.056, 'find': 4.056, 'fair': 4.056, 'dark': 4.056, 'combination': 4.056, 'chocolate': 4.056, 'cacao': 4.056, 'benefit': 4.056, 'bar': 8.111, 'trade': 4.0}"
333660,"{'expect': 12.033, 'yellow': 4.016, 'white': 8.033, 'whip': 4.016, 'uniform': 4.016, 'transit': 4.016, 'taste': 12.049, 'strange': 4.016, 'smooth': 4.016, 'show': 4.016, 'settle': 4.016, 'salty': 4.016, 'rich': 4.016, 'receive': 4.016, 'plain': 8.033, 'picture': 4.016, 'neon': 4.016, 'milky': 4.016, 'milk': 4.016, 'might': 8.033, 'marble': 4.016, 'lumpy': 4.016, 'look': 8.033, 'like': 8.033, 'less': 4.016, 'know': 4.016, 'jar': 8.033, 'heat': 4.016, 'even': 4.016, 'england': 4.016, 'due': 4.016, 'cream': 20.082, 'content': 8.033, 'color': 8.033, 'clot': 4.016, 'chemically': 4.016, 'butter': 8.033, 'bottom': 4.016, 'bottle': 4.016, 'bad': 4.016, 'ate': 4.016, 'arrive': 4.016, 'alter': 4.016, 'also': 4.016, 'advertise': 4.016, 'texture': 4.0}"
102162,"{'great': 12.154, 'ship': 4.077, 'product': 4.077, 'price': 4.077, 'olive': 4.077, 'oil': 4.077, 'love': 4.077, 'general': 4.077, 'fast': 4.077, 'delivery': 4.077, 'colavita': 4.077, 'bit': 4.077, 'pricey': 4.0}"
69393,"{'hot': 8.05, 'year': 4.05, 'without': 4.05, 'value': 4.05, 'typical': 4.05, 'tea': 4.05, 'tasting': 4.05, 'quick': 4.05, 'plan': 4.05, 'number': 4.05, 'mow': 4.05, 'live': 4.05, 'lawn': 4.05, 'green': 4.05, 'great': 4.05, 'fresh': 4.05, 'flavor': 4.05, 'convenient': 4.05, 'cold': 4.05, 'antioxident': 4.05, 'switch': 4.0}"
13391,"{'great': 8.023, 'waaaay': 4.023, 'use': 4.023, 'treat': 8.045, 'time': 4.023, 'think': 4.023, 'thing': 4.023, 'super': 4.023, 'spend': 4.023, 'snack': 4.023, 'roll': 4.023, 'really': 4.023, 'puppy': 4.023, 'pocket': 4.023, 'pill': 4.023, 'piece': 4.023, 'pick': 4.023, 'never': 4.023, 'need': 4.023, 'much': 4.023, 'money': 4.023, 'med': 4.023, 'love': 8.023, 'little': 4.023, 'japanese': 4.023, 'glad': 4.023, 'give': 8.045, 'fussy': 4.023, 'food': 4.023, 'first': 4.023, 'find': 4.023, 'everyday': 4.023, 'eat': 8.045, 'dinner': 12.068, 'concerned': 4.023, 'chin': 4.023, 'bowl': 4.023, 'ball': 4.023, 'always': 4.023}"
301752,"{'flax': 16.07, 'watch': 4.023, 'toss': 4.023, 'sturdy': 4.023, 'seed': 8.047, 'really': 12.07, 'purse': 4.023, 'premature': 4.023, 'portion': 4.023, 'packet': 8.047, 'pack': 4.023, 'opening': 4.023, 'oatmeal': 4.023, 'matter': 4.023, 'little': 4.023, 'like': 4.023, 'keep': 4.023, 'jinxed': 4.023, 'home': 4.023, 'good': 4.023, 'get': 4.023, 'fresh': 4.023, 'far': 4.023, 'diet': 4.023, 'convenient': 4.023, 'convenience': 4.023, 'control': 4.023, 'cold': 4.023, 'cereal': 4.023, 'bag': 4.023, 'away': 4.023, 'around': 4.023, 'anything': 4.023, 'always': 4.023, 'add': 12.07, 'nutrition': 4.0}"
554195,"{'son': 16.05, 'well': 12.05, 'week': 4.017, 'water': 12.05, 'warm': 4.017, 'temperature': 4.017, 'talk': 4.017, 'stick': 4.017, 'specialist': 4.017, 'second': 4.017, 'say': 4.017, 'recommend': 4.017, 'put': 8.033, 'probiotic': 4.017, 'poop': 4.017, 'play': 4.017, 'pediatrician': 4.017, 'pediatric': 4.017, 'pain': 4.017, 'otherwise': 4.017, 'nuke': 4.017, 'never': 4.017, 'mixed': 4.017, 'mix': 12.05, 'microwave': 4.017, 'make': 4.017, 'luke': 4.017, 'kill': 8.033, 'issue': 4.017, 'happy': 4.017, 'hand': 4.017, 'good': 4.017, 'gi': 8.033, 'get': 4.017, 'formulas': 4.017, 'formula': 8.033, 'finger': 4.017, 'fee': 4.017, 'due': 4.017, 'doctor': 4.017, 'different': 4.017, 'constipate': 4.017, 'clean': 4.017, 'bunch': 4.017, 'bottle': 4.017, 'bacteria': 4.017, 'also': 4.017, 'acidic': 4.017, 'guessing': 4.0}"
94591,"{'bottle': 8.056, 'walmart': 8.111, 'share': 4.056, 'refresh': 4.056, 'price': 8.111, 'much': 8.111, 'like': 4.056, 'less': 4.056, 'hate': 4.056, 'give': 4.056, 'enjoy': 4.056, 'compare': 4.056, 'check': 4.056, 'case': 4.056, 'beverage': 4.056, 'head': 4.0}"
328746,"{'mint': 16.2, 'sugar': 4.067, 'strong': 4.067, 'pocket': 4.067, 'plastic': 4.067, 'noise': 4.067, 'make': 4.067, 'keep': 4.067, 'free': 4.067, 'ever': 4.067, 'container': 4.067, 'come': 4.067, 'bunch': 4.067, 'buy': 4.0}"
39858,"{'thank': 8.067, 'syrup': 4.067, 'since': 4.067, 'pure': 4.067, 'natural': 4.067, 'much': 4.067, 'love': 4.067, 'high': 4.067, 'ginger': 4.067, 'fructose': 4.067, 'drink': 4.067, 'corn': 4.067, 'cna': 4.067, 'boylan': 4.067, 'ale': 4.067, 'pleasing': 4.0}"
120870,"{'nice': 8.167, 'subscription': 4.167, 'sign': 4.167, 'product': 4.167, 'monthly': 4.167, 'increase': 4.167, 'price': 4.0}"
451707,"{'product': 12.042, 'would': 4.021, 'worth': 12.063, 'weight': 4.021, 'weigh': 4.021, 'thats': 8.042, 'star': 4.021, 'sorry': 4.021, 'something': 4.021, 'ship': 8.042, 'send': 4.021, 'rest': 4.021, 'present': 4.021, 'one': 12.063, 'okay': 4.021, 'much': 12.063, 'morethese': 4.021, 'mean': 4.021, 'mail': 4.021, 'lot': 4.021, 'like': 4.021, 'light': 4.021, 'keep': 4.021, 'high': 4.021, 'hell': 4.021, 'handle': 4.021, 'give': 8.042, 'get': 4.021, 'dont': 4.021, 'could': 4.021, 'cheap': 8.042, 'charge': 8.042, 'buy': 4.021, 'bulk': 4.021, 'bother': 4.021, 'alone': 4.021, 'thank': 4.0}"
169069,"{'taste': 8.026, 'yummy': 4.026, 'without': 4.026, 'way': 4.026, 'waistline': 4.026, 'tuna': 4.026, 'trim': 4.026, 'tinsel': 4.026, 'three': 4.026, 'thin': 8.053, 'strength': 4.026, 'snack': 4.026, 'salad': 4.026, 'rather': 4.026, 'pile': 4.026, 'perfect': 4.026, 'muncher': 4.026, 'low': 4.026, 'look': 4.026, 'like': 4.026, 'keep': 4.026, 'incredibly': 4.026, 'holiday': 4.026, 'hold': 4.026, 'highly': 4.026, 'great': 8.053, 'give': 4.026, 'garlic': 4.026, 'fair': 4.026, 'crispy': 4.026, 'cracker': 4.026, 'calorie': 4.026, 'cal': 4.026, 'bread': 4.026, 'big': 4.026, 'amount': 4.026, 'recommend': 4.0}"
246437,"{'everyone': 8.03, 'usually': 4.03, 'use': 4.03, 'try': 4.03, 'time': 4.03, 'taste': 8.061, 'smooth': 4.03, 'reason': 4.03, 'really': 4.03, 'product': 4.03, 'point': 4.03, 'people': 4.03, 'one': 4.03, 'naturally': 4.03, 'lose': 4.03, 'like': 8.061, 'help': 4.03, 'great': 4.03, 'flavor': 4.03, 'fan': 4.03, 'even': 4.03, 'enjoyed': 4.03, 'cup': 4.03, 'coffee': 8.061, 'clearly': 4.03, 'chocolate': 8.061, 'big': 4.03, 'artificially': 4.03, 'artificial': 4.03, 'flavoring': 4.0}"
58857,"{'great': 8.023, 'young': 4.023, 'year': 4.023, 'yam': 4.023, 'well': 4.023, 'warm': 4.023, 'veterinarian': 4.023, 'update': 4.023, 'u': 4.023, 'try': 4.023, 'treat': 8.047, 'substitute': 4.023, 'situation': 4.023, 'revise': 4.023, 'really': 4.023, 'pit': 8.047, 'order': 4.023, 'old': 4.023, 'ok': 4.023, 'non': 4.023, 'meat': 4.023, 'love': 4.023, 'lack': 4.023, 'happy': 4.023, 'go': 4.023, 'give': 4.023, 'get': 4.023, 'game': 4.023, 'finish': 4.023, 'far': 4.023, 'eat': 8.047, 'dog': 4.023, 'choice': 4.023, 'chew': 8.047, 'bring': 4.023, 'bag': 8.047, 'anything': 4.023, 'along': 4.023, 'star': 4.0}"
513767,"{'cugino': 8.034, 'would': 4.034, 'veggie': 4.034, 'usually': 4.034, 'use': 4.034, 'type': 4.034, 'thicker': 4.034, 'tasty': 4.034, 'soup': 16.138, 'safeway': 4.034, 'recommend': 4.034, 'pretty': 4.034, 'order': 4.034, 'noodle': 4.034, 'meal': 4.034, 'make': 4.034, 'go': 4.034, 'definitely': 4.034, 'chicken': 8.069, 'carry': 4.034, 'buy': 4.034, 'anymore': 4.034, 'amazon': 4.034, 'addition': 4.034, 'add': 4.034, 'good': 4.0}"
296527,"{'je': 8.034, 'va': 4.034, 'ussit': 4.034, 'une': 4.034, 'un': 4.034, 'sec': 4.034, 'reprisedu': 4.034, 'r': 4.034, 'qui': 4.034, 'parfaitementavec': 4.034, 'palmier': 4.034, 'palaisdans': 4.034, 'mon': 4.034, 'mediterran': 4.034, 'les': 4.034, 'le': 4.034, 'la': 4.034, 'gout': 4.034, 'fais': 4.034, 'est': 4.034, 'en': 4.034, 'eet': 4.034, 'eacute': 8.069, 'dentsd': 4.034, 'ce': 4.034, 'calme': 4.034, 'c': 4.034, 'bonheur': 4.034, 'tout': 4.0}"
222957,"{'purchase': 12.056, 'would': 4.028, 'whole': 4.028, 'well': 4.028, 'water': 4.028, 'two': 4.028, 'town': 4.028, 'thing': 4.028, 'taste': 4.028, 'small': 4.028, 'shipping': 4.028, 'several': 4.028, 'recommend': 4.028, 'reason': 4.028, 'really': 4.028, 'product': 4.028, 'price': 4.028, 'much': 4.028, 'love': 4.028, 'live': 4.028, 'like': 4.028, 'great': 4.028, 'good': 4.028, 'get': 4.028, 'fresh': 4.028, 'free': 4.028, 'food': 4.028, 'even': 4.028, 'coconut': 8.028, 'case': 4.028, 'brand': 4.028, 'available': 4.028, 'anyone': 4.028, 'amazon': 8.056}"
67357,"{'honestly': 8.05, 'whatsoever': 4.05, 'use': 4.05, 'taste': 4.05, 'sure': 4.05, 'store': 4.05, 'stop': 4.05, 'see': 4.05, 'quite': 4.05, 'online': 4.05, 'grocery': 4.05, 'frequently': 4.05, 'excited': 4.05, 'exactly': 4.05, 'care': 4.05, 'buy': 4.05, 'big': 4.05, 'availibility': 4.05, 'actually': 4.05, 'absolutely': 4.05, 'disappointment': 4.0}"
134047,"{'admit': 8.048, 'wonderful': 4.048, 'time': 4.048, 'tide': 4.048, 'stock': 4.048, 'really': 4.048, 'quite': 4.048, 'quick': 4.048, 'perfectly': 4.048, 'much': 4.048, 'may': 4.048, 'machine': 4.048, 'friendly': 4.048, 'every': 4.048, 'costco': 4.048, 'come': 4.048, 'bread': 8.095, 'available': 4.048, 'autumn': 4.048, 'addict': 4.048, 'price': 4.0}"
345380,"{'coffee': 16.158, 'world': 4.053, 'use': 4.053, 'try': 4.053, 'thus': 4.053, 'terrible': 4.053, 'taste': 8.105, 'one': 4.053, 'least': 4.053, 'great': 4.053, 'favorite': 4.053, 'far': 4.053, 'decent': 4.053, 'come': 4.053, 'bitter': 4.053, 'amazon': 4.053, 'either': 4.0}"
210055,"{'glad': 8.083, 'store': 4.083, 'stock': 4.083, 'still': 4.083, 'snack': 4.083, 'nice': 4.083, 'get': 4.083, 'entire': 4.083, 'boxful': 4.083, 'around': 8.167, 'always': 4.083, 'eat': 4.0}"
333122,"{'expire': 8.1, 'year': 4.1, 'supligen': 4.1, 'sink': 4.1, 'poured': 4.1, 'open': 4.1, 'nasty': 4.1, 'lumpy': 4.1, 'last': 4.1, 'date': 4.1, 'look': 4.0}"
404786,"{'write': 8.012, 'yr': 4.012, 'would': 8.024, 'trip': 4.012, 'thing': 4.012, 'subsribe': 4.012, 'subscribe': 4.012, 'stuff': 4.012, 'store': 4.012, 'standard': 8.024, 'someone': 4.012, 'single': 4.012, 'since': 4.012, 'shipping': 8.012, 'ship': 4.012, 'save': 8.024, 'royal': 4.012, 'reorder': 4.012, 'reduce': 4.012, 'reading': 4.012, 'read': 4.012, 'program': 4.012, 'product': 8.024, 'probably': 4.012, 'prime': 8.024, 'plus': 4.012, 'please': 4.012, 'petsmart': 4.012, 'petco': 4.012, 'oh': 4.012, 'never': 4.012, 'make': 8.024, 'love': 8.024, 'least': 4.012, 'lab': 4.012, 'know': 4.012, 'keep': 12.035, 'item': 8.024, 'hope': 8.024, 'good': 4.012, 'get': 12.035, 'freight': 4.012, 'free': 12.035, 'forgot': 4.012, 'forever': 4.012, 'food': 8.024, 'ever': 4.012, 'discontiue': 4.012, 'decides': 4.012, 'day': 4.012, 'cost': 12.035, 'contiue': 4.012, 'cheap': 4.012, 'care': 4.012, 'canin': 4.012, 'buck': 4.012, 'birth': 4.012, 'best': 4.012, 'bang': 4.012, 'around': 4.012, 'amazon': 20.059, 'amazom': 4.012, 'almost': 4.012}"
